datetime,000001.SH,cash,commission,direction,signal,total,returns,equity_curve,drawdown,open,high,low,close,volume,,,
2015-04-30,14694.878,22729.762,570,1,0,37424.64,-0.0092562958,7.484928,0.171482,4483.013,4507.344,4441.054,4441.655,774349211.674,,,
2015-05-04,15082.968,22729.762,570,1,0,37812.73,0.010369906,7.562546,0.093864,4441.343,4487.57,4387.426,4480.464,717540809.442,,,
2015-05-05,13265.388,22729.762,570,1,0,35995.15,-0.048067939,7.19903,0.45738,4479.848,4488.865,4282.237,4298.706,805566079.218,,,
2015-05-06,12570.988,22729.762,570,1,-1,35300.75,-0.0192914879,7.06015,0.59626,4311.641,4376.353,4187.368,4229.266,716536206.667,,,
2015-05-07,5399.786,31066.484,580,-1,0,36466.27,0.0330168622,7.293254,0.363156,4197.896,4213.764,4108.009,4112.214,540206291.394,,,
2015-05-08,4462.756,31066.484,580,-1,0,35529.24,-0.0256958005,7.105848,0.550562,4152.984,4206.86,4099.042,4205.917,559648658.845,,,
2015-05-11,3186.086,31066.484,580,-1,0,34252.57,-0.0359329386,6.850514,0.805896,4231.271,4334.877,4187.82,4333.584,715246611.473,,,
2015-05-12,2509.736,31066.484,580,-1,0,33576.22,-0.0197459636,6.715244,0.941166,4342.37,4402.309,4317.975,4401.219,793463723.357,,,
2015-05-13,2764.326,31066.484,580,-1,0,33830.81,0.0075824497,6.766162,0.890248,4402.378,4415.629,4342.481,4375.76,780754937.529,,,
2015-05-14,2738.816,31066.484,580,-1,0,33805.3,-0.0007540464,6.76106,0.89535,4372.816,4397.745,4329.042,4378.311,669882275.551,,,
2015-05-15,3435.016,31066.484,580,-1,0,34501.5,0.0205944038,6.9003,0.75611,4366.822,4366.822,4278.553,4308.691,665965618.548,,,
2015-05-18,3687.016,31066.484,580,-1,0,34753.5,0.0073040303,6.9507,0.70571,4277.895,4324.826,4260.509,4283.491,594559493.076,,,
2015-05-19,2346.406,31066.484,580,-1,0,33412.89,-0.0385748198,6.682578,0.973832,4285.777,4418.403,4285.777,4417.552,693812586.577,,,
2015-05-20,2059.046,31066.484,580,-1,0,33125.53,-0.0086002737,6.625106,1.031304,4434.979,4520.538,4432.279,4446.288,806080531.967,,,
2015-05-21,1227.706,31066.484,580,-1,0,32294.19,-0.0250966551,6.458838,1.197572,4456.435,4530.478,4438.258,4529.422,729080613.491,,,
2015-05-22,-54.034,31066.484,580,-1,0,31012.45,-0.0396894921,6.20249,1.45392,4584.984,4658.273,4562.989,4657.596,1007173224.928,,,
2015-05-25,-1616.054,31066.484,580,-1,0,29450.43,-0.0503675137,5.890086,1.766324,4660.075,4814.672,4656.825,4813.798,1079295626.027,,,
2015-05-26,-2587.044,31066.484,580,-1,0,28479.44,-0.0329703166,5.695888,1.960522,4854.85,4911.685,4779.075,4910.897,1138509334.979,,,
2015-05-27,-2895.214,31066.484,580,-1,0,28171.27,-0.0108207886,5.634254,2.022156,4932.846,4958.156,4857.056,4941.714,1116261779.774,,,
2015-05-28,319.266,31066.484,580,-1,0,31385.75,0.1141049019,6.27715,1.37926,4943.742,4986.503,4614.241,4620.266,1247926031.294,,,
2015-05-29,404.486,31066.484,580,-1,0,31470.97,0.002715245,6.294194,1.362216,4603.465,4698.193,4431.563,4611.744,955365592.128,,,
2015-06-01,-1765.454,31066.484,580,-1,0,29301.03,-0.0689505281,5.860206,1.796204,4633.098,4829.502,4615.231,4828.738,934455504.512,,,
2015-06-02,-2583.344,31066.484,580,-1,0,28483.14,-0.0279133532,5.696628,1.959782,4844.704,4911.574,4797.552,4910.527,998745749.729,,,
2015-06-03,-2577.854,31066.484,580,-1,0,28488.63,0.0001927456,5.697726,1.958684,4924.381,4942.065,4822.442,4909.978,1010179934.631,,,
2015-06-04,-2949.094,31066.484,580,-1,0,28117.39,-0.0130311637,5.623478,2.032932,4912.945,4947.965,4647.407,4947.102,1052270232.997,,,
2015-06-05,-3709.034,31066.484,580,-1,0,27357.45,-0.0270274019,5.47149,2.18492,5016.088,5051.626,4898.068,5023.096,1232300667.13,,,
2015-06-08,-4796.884,31066.484,580,-1,0,26269.6,-0.0397643055,5.25392,2.40249,5045.694,5146.949,4997.481,5131.881,1309924508.026,,,
2015-06-09,-4613.414,31066.484,580,-1,0,26453.07,0.0069841185,5.290614,2.365796,5145.978,5147.454,5042.963,5113.534,1150808588.64,,,
2015-06-10,-4538.433,31066.484,580,-1,0,26528.051,0.0028344914,5.3056102,2.3507998,5049.1965,5164.1622,5001.4894,5106.0359,1005432283.129,,,
2015-06-11,-4693.999,31066.484,580,-1,0,26372.485,-0.0058642077,5.274497,2.381913,5101.4398,5122.4566,5050.7646,5121.5925,974665767.598,,,
2015-06-12,-5141.574,31066.484,580,-1,0,25924.91,-0.0169712866,5.184982,2.471428,5143.3431,5178.191,5103.4007,5166.35,1060164606.81,,,
2015-06-15,-4108.003,31066.484,580,-1,0,26958.481,0.0398678723,5.3916962,2.2647138,5174.4182,5176.7945,5048.7419,5062.9929,1064987693.351,,,
2015-06-16,-2352.394,31066.484,580,-1,0,28714.09,0.0651226974,5.742818,1.913592,5004.4118,5029.6836,4842.0999,4887.432,895420555.855,,,
2015-06-17,-3157.057,31066.484,580,-1,1,27909.427,-0.0280232806,5.5818854,2.0745246,4890.5511,4983.658,4767.216,4967.8983,830266749.716,,,
2015-06-18,3142.4753,22936.5287,590,1,0,26079.004,-0.0655843991,5.2158008,2.4406092,4942.5198,4966.7668,4780.8731,4785.356,785845075.22,,,
2015-06-19,72.5583,22936.5287,590,1,0,23009.087,-0.117716037,4.6018174,3.0545926,4689.9286,4744.0812,4476.5008,4478.3643,685458198.736,,,
2015-06-23,1053.8373,22936.5287,590,1,0,23990.366,0.0426474549,4.7980732,2.8583368,4471.613,4577.9394,4264.7724,4576.4922,693617191.338,,,
2015-06-24,2190.4123,22936.5287,590,1,0,25126.941,0.0473763093,5.0253882,2.6310218,4604.5792,4691.7676,4552.1285,4690.1497,815062691.654,,,
2015-06-25,566.7043,22936.5287,590,1,0,23503.233,-0.0646202019,4.7006466,2.9557634,4711.7632,4720.7005,4483.5477,4527.7789,865379730.764,,,
2015-06-26,-2782.3507,22936.5287,590,1,0,20154.178,-0.1424933753,4.0308356,3.6255744,4399.933,4456.8958,4139.5304,4192.8734,787835743.033,,,
2015-06-29,-4180.7807,22936.5287,590,1,0,18755.748,-0.0693866056,3.7511496,3.9052604,4289.7713,4297.4747,3875.0499,4053.0304,904271395.04,,,
2015-06-30,-1938.8657,22936.5287,590,1,0,20997.663,0.1195321562,4.1995326,3.4568774,4006.7537,4279.969,3847.8799,4277.2219,941524659.857,,,
2015-07-01,-4174.0877,22936.5287,590,1,0,18762.441,-0.1064509893,3.7524882,3.9039218,4214.1499,4317.0527,4043.3667,4053.6997,838070926.187,,,
2015-07-02,-5583.4167,22936.5287,590,1,0,17353.112,-0.0751143734,3.4706224,4.1857876,4058.6241,4080.3873,3795.2532,3912.7668,736006857.593,,,
2015-07-03,-7841.9317,22936.5287,590,1,0,15094.597,-0.1301504307,3.0189194,4.6374906,3793.7121,3927.1275,3629.5556,3686.9153,648054100.385,,,
2015-07-06,-6951.9627,22936.5287,590,1,0,15984.566,0.0589594409,3.1969132,4.4594968,3975.2142,3975.2142,3653.0371,3775.9122,943420425.904,,,
2015-07-07,-7439.8367,22936.5287,590,1,0,15496.692,-0.0305215669,3.0993384,4.5570716,3654.7775,3750.5696,3585.3989,3727.1248,776072544.948,,,
2015-07-08,-9639.1617,22936.5287,590,1,0,13297.367,-0.1419222244,2.6594734,4.9969366,3467.3986,3599.2532,3421.5252,3507.1923,700248338.565,,,
2015-07-09,-7617.7807,22936.5287,590,1,0,15318.748,0.152013628,3.0637496,4.5926604,3432.4536,3748.4785,3373.5396,3709.3304,673310983.764,,,
2015-07-10,-5933.0507,22936.5287,590,1,0,17003.478,0.1099783089,3.4006956,4.2557144,3707.4577,3959.2196,3677.4345,3877.8034,680434151.219,,,
2015-07-13,-5007.2067,22936.5287,590,1,0,17929.322,0.0544502719,3.5858644,4.0705456,3918.9895,4030.1947,3858.6368,3970.3878,782430543.34,,,
2015-07-14,-5466.2137,22936.5287,590,1,0,17470.315,-0.0256009123,3.494063,4.162347,3958.3729,4035.4345,3855.56,3924.4871,830074682.766,,,
2015-07-15,-6654.0517,22936.5287,590,1,0,16282.477,-0.0679917906,3.2564954,4.3999146,3874.9681,3914.2732,3741.2503,3805.7033,700536523.044,,,
2015-07-16,-6479.3297,22936.5287,590,1,0,16457.199,0.0107306769,3.2914398,4.3649702,3758.5045,3877.5141,3688.4415,3823.1755,569858938.11,,,
2015-07-17,-5137.5687,22936.5287,590,1,0,17798.96,0.0815303382,3.559792,4.096618,3831.4205,3994.4767,3814.1467,3957.3516,593066980.721,,,
2015-07-20,-4789.9887,22936.5287,590,1,0,18146.54,0.0195281073,3.629308,4.027102,3948.4208,4021.3255,3927.1214,3992.1096,688255569.389,,,
2015-07-21,-4534.3367,22936.5287,590,1,0,18402.192,0.0140881953,3.6804384,3.9759716,3939.8978,4041.8194,3912.8013,4017.6748,646416846.829,,,
2015-07-22,-4450.6347,22936.5287,590,1,0,18485.894,0.0045484799,3.6971788,3.9592312,3996.4268,4042.3381,3960.8636,4026.045,678831919.275,,,
2015-07-23,-3471.8507,22936.5287,590,1,0,19464.678,0.0529476151,3.8929356,3.7634744,4022.2677,4132.6119,4019.0382,4123.9234,743531874.268,,,
2015-07-24,-4002.0047,22936.5287,590,1,0,18934.524,-0.0272367208,3.7869048,3.8695052,4124.7549,4184.4487,4044.8311,4070.908,843022070.389,,,
2015-07-27,-7455.5027,22936.5287,590,1,0,15481.026,-0.1823915933,3.0962052,4.5602048,3985.5702,4051.1588,3720.4441,3725.5582,721298088.691,,,
2015-07-28,-8081.0607,22936.5287,590,1,0,14855.468,-0.0404080453,2.9710936,4.6853164,3573.1428,3762.5256,3537.3576,3663.0024,685057523.948,,,
2015-07-29,-6819.4047,22936.5287,590,1,-1,16117.124,0.0849287279,3.2234248,4.4329852,3689.8249,3792.0722,3612.0641,3789.168,557491964.594,,,
2015-07-30,4623.192,12322.956,600,-1,0,16946.148,0.0514374649,3.3892296,4.2671804,3773.7884,3844.374,3685.9555,3705.7656,615977923.152,,,
2015-07-31,5043.592,12322.956,600,-1,0,17366.548,0.0248079977,3.4733096,4.1831004,3655.6668,3729.5123,3620.1653,3663.7256,460472253.774,,,
2015-08-03,5451.797,12322.956,600,-1,0,17774.753,0.023505247,3.5549506,4.1014594,3614.99,3648.943,3549.4962,3622.9051,445991593.475,,,
2015-08-04,4115.399,12322.956,600,-1,0,16438.355,-0.0751851798,3.287671,4.368739,3621.8549,3757.0292,3601.2892,3756.5449,464036242.967,,,
2015-08-05,4735.115,12322.956,600,-1,0,17058.071,0.0376993927,3.4116142,4.2447958,3745.6459,3782.3522,3676.39,3694.5733,483850277.393,,,
2015-08-06,5065.456,12322.956,600,-1,0,17388.412,0.0193656715,3.4776824,4.1787276,3625.5035,3710.5699,3614.7419,3661.5392,357515147.167,,,
2015-08-07,4238.803,12322.956,600,-1,0,16561.759,-0.047540454,3.3123518,4.3440582,3692.6143,3756.7398,3686.2996,3744.2045,445485029.431,,,
2015-08-10,2396.694,12322.956,600,-1,0,14719.65,-0.1112266517,2.94393,4.71248,3786.0326,3943.6236,3775.8535,3928.4154,652622008.945,,,
2015-08-11,2401.765,12322.956,600,-1,0,14724.721,0.0003445055,2.9449442,4.7114658,3928.8075,3970.3367,3891.179,3927.9083,712289933.154,,,
2015-08-12,2817.65,12322.956,600,-1,0,15140.606,0.0282439986,3.0281212,4.6282888,3881.2275,3937.7723,3871.1358,3886.3198,597050259.293,,,
2015-08-13,2135.287,12322.956,600,-1,0,14458.243,-0.0450684074,2.8916486,4.7647614,3869.9108,3955.7894,3838.159,3954.5561,578685519.561,,,
2015-08-14,2027.499,12322.956,600,-1,0,14350.455,-0.0074551244,2.870091,4.786319,3976.4054,4000.6843,3939.835,3965.3349,647466472.559,,,
2015-08-17,1744.171,12322.956,600,-1,0,14067.127,-0.0197434855,2.8134254,4.8429846,3947.8444,3994.5371,3907.3991,3993.6677,626327680.299,,,
2015-08-18,4199.209,12322.956,600,-1,0,16522.165,0.1745230565,3.304433,4.351977,3999.1336,4006.3372,3743.3939,3748.1639,722467247.365,,,
2015-08-19,3739.754,12322.956,600,-1,0,16062.71,-0.0278084016,3.212542,4.443868,3646.8032,3811.427,3558.3827,3794.1094,599513277.258,,,
2015-08-20,5037.941,12322.956,600,-1,1,17360.897,0.0808199239,3.4721794,4.1842306,3754.5667,3788.0054,3663.6067,3664.2907,501194992.628,,,
2015-08-21,2098.8237,13691.6063,610,1,0,15790.43,-0.0904600148,3.158086,4.498324,3609.9587,3652.8368,3490.5401,3507.744,450616485.183,,,
2015-08-24,-879.5663,13691.6063,610,1,0,12812.04,-0.1886199426,2.562408,5.094002,3373.4776,3388.3638,3191.879,3209.905,358818882.677,,,
2015-08-25,-3328.9423,13691.6063,610,1,0,10362.664,-0.1911776735,2.0725328,5.5838772,3004.1261,3123.0339,2947.944,2964.9674,358735780.116,,,
2015-08-26,-3705.7363,13691.6063,610,1,0,9985.87,-0.0363607273,1.997174,5.659236,2980.7941,3092.0406,2850.7135,2927.288,461788981.39,,,
2015-08-27,-2142.7043,13691.6063,610,1,0,11548.902,0.1565243689,2.3097804,5.3466296,2978.0296,3085.4222,2906.4901,3083.5912,404289306.103,,,
2015-08-28,-655.1213,13691.6063,610,1,0,13036.485,0.12880731,2.607297,5.049113,3125.2635,3235.8385,3102.9451,3232.3495,474631023.331,,,
2015-08-31,-918.7613,13691.6063,610,1,0,12772.845,-0.0202232427,2.554569,5.101841,3203.559,3207.8621,3109.1627,3205.9855,431068601.209,,,
2015-09-01,-1312.3773,13691.6063,610,1,0,12379.229,-0.030816627,2.4758458,5.1805642,3157.8318,3180.3312,3053.7377,3166.6239,420411621.758,,,
2015-09-02,-1376.9463,13691.6063,610,1,0,12314.66,-0.0052159145,2.462932,5.193478,3027.6782,3194.4847,3019.0866,3160.167,423262356.087,,,
2015-09-07,-2174.4153,13691.6063,610,1,0,11517.191,-0.0647576953,2.3034382,5.3529718,3149.3796,3217.5787,3066.3039,3080.4201,302689722.336,,,
2015-09-08,-1274.0943,13691.6063,610,1,0,12417.512,0.0781719258,2.4835024,5.1729076,3054.444,3174.7094,3011.117,3170.4522,263910382.052,,,
2015-09-09,-547.7273,13691.6063,610,1,0,13143.879,0.0584953733,2.6287758,5.0276342,3182.5524,3256.7433,3165.6955,3243.0889,412991428.267,,,
2015-09-10,-999.6843,13691.6063,610,1,0,12691.922,-0.0343853591,2.5383844,5.1180256,3190.553,3243.2808,3178.9042,3197.8932,299581090.523,,,
2015-09-11,-976.2793,13691.6063,610,1,0,12715.327,0.0018440863,2.5430654,5.1133446,3189.4788,3223.7622,3163.4489,3200.2337,252769467.178,,,
2015-09-14,-1830.6363,13691.6063,610,1,0,11860.97,-0.0671911151,2.372194,5.284216,3221.1654,3229.4818,3049.2298,3114.798,373576802.407,,,
2015-09-15,-2926.8943,13691.6063,610,1,-1,10764.712,-0.0924256616,2.1529424,5.5034676,3043.8047,3081.7028,2983.9203,3005.1722,243904590.423,,,
2015-09-16,1534.2622,7754.5398,620,-1,0,9288.802,-0.1371063155,1.8577604,5.7986496,2998.0358,3182.9343,2983.5352,3152.2632,281992256.964,,,
2015-09-17,2196.2832,7754.5398,620,-1,0,9950.823,0.07127087,1.9901646,5.6662454,3131.9823,3204.7019,3085.3142,3086.0611,337393270.978,,,
2015-09-18,2077.7222,7754.5398,620,-1,0,9832.262,-0.0119146929,1.9664524,5.6899576,3100.2796,3122.0478,3070.3355,3097.9172,218442429.993,,,
2015-09-21,1491.4952,7754.5398,620,-1,0,9246.035,-0.0596228009,1.849207,5.807203,3072.0942,3159.8825,3060.8557,3156.5399,259796673.584,,,
2015-09-22,1200.7072,7754.5398,620,-1,0,8955.247,-0.0314500215,1.7910494,5.8653606,3161.3179,3213.4755,3152.4805,3185.6187,305071324.5,,,
2015-09-23,1898.0132,7754.5398,620,-1,0,9652.553,0.0778656356,1.9305106,5.7258994,3137.723,3164.0406,3104.7439,3115.8881,257560036.032,,,
2015-09-24,1630.0252,7754.5398,620,-1,0,9384.565,-0.0277634321,1.876913,5.779497,3126.4906,3151.1646,3109.6911,3142.6869,231369054.767,,,
2015-09-25,2133.4242,7754.5398,620,-1,0,9887.964,0.053641165,1.9775928,5.6788172,3130.8513,3149.9481,3062.9952,3092.347,248971120.664,,,
2015-09-28,2049.3352,7754.5398,620,-1,0,9803.875,-0.0085041774,1.960775,5.695635,3085.5674,3103.0685,3042.3103,3100.7559,166422394.798,,,
2015-09-29,2675.5262,7754.5398,620,-1,1,10430.066,0.0638717854,2.0860132,5.5703968,3055.2176,3068.2976,3021.157,3038.1368,169686597.162,,,
2015-09-30,3184.5828,7386.9292,630,1,0,10571.512,0.0135613715,2.1143024,5.5421076,3052.8408,3073.2998,3039.7418,3052.7814,156569197.54,,,
2015-10-08,4090.3418,7386.9292,630,1,0,11477.271,0.0856792292,2.2954542,5.3609558,3156.0747,3172.2814,3133.1266,3143.3573,258830338.655,,,
2015-10-09,4488.2848,7386.9292,630,1,0,11875.214,0.0346722666,2.3750428,5.2813672,3146.6438,3192.7165,3137.7881,3183.1516,256379112.141,,,
2015-10-12,5533.3928,7386.9292,630,1,0,12920.322,0.0880075087,2.5840644,5.0723456,3193.5397,3318.7139,3188.4066,3287.6624,435541019.182,,,
2015-10-13,5589.0698,7386.9292,630,1,0,12975.999,0.0043092579,2.5951998,5.0612102,3262.1559,3298.6259,3253.2486,3293.2301,334806099.305,,,
2015-10-14,5281.1828,7386.9292,630,1,0,12668.112,-0.0237274217,2.5336224,5.1227876,3280.0198,3307.3154,3256.2531,3262.4414,330277519.398,,,
2015-10-15,6037.4988,7386.9292,630,1,0,13424.428,0.0597023455,2.6848856,4.9715244,3255.0315,3338.2966,3254.3923,3338.073,362565554.134,,,
2015-10-16,6570.2848,7386.9292,630,1,0,13957.214,0.039687799,2.7914428,4.8649672,3358.2972,3393.0178,3334.8539,3391.3516,459447813.308,,,
2015-10-19,6523.7718,7386.9292,630,1,0,13910.701,-0.0033325419,2.7821402,4.8742698,3401.6272,3423.4021,3355.5661,3386.7003,453303626.902,,,
2015-10-20,6910.0718,7386.9292,630,1,0,14297.001,0.027769988,2.8594002,4.7970098,3377.5467,3425.5155,3357.8608,3425.3303,383582515.358,,,
2015-10-21,5863.5298,7386.9292,630,1,0,13250.459,-0.0732001068,2.6500918,5.0063182,3428.5608,3447.2577,3265.4359,3320.6761,518509230.404,,,
2015-10-22,6344.1568,7386.9292,630,1,0,13731.086,0.0362724793,2.7462172,4.9101928,3292.2908,3373.776,3282.993,3368.7388,375452024.664,,,
2015-10-23,6781.1068,7386.9292,630,1,0,14168.036,0.0318219549,2.8336072,4.8228028,3377.5483,3422.0223,3360.2179,3412.4338,425263086.325,,,
2015-10-26,6952.5778,7386.9292,630,1,0,14339.507,0.0121026655,2.8679014,4.7885086,3448.6487,3457.517,3402,3429.5809,453942506.416,,,
2015-10-27,7000.1288,7386.9292,630,1,0,14387.058,0.0033160833,2.8774116,4.7789984,3409.1366,3441.5651,3332.6157,3434.336,408887226.414,,,
2015-10-28,6408.7298,7386.9292,630,1,0,13795.659,-0.0411063193,2.7591318,4.8972782,3417.0106,3439.7582,3367.2311,3375.1961,361656185.764,,,
2015-10-29,6529.9228,7386.9292,630,1,0,13916.852,0.0087848649,2.7833704,4.8730396,3387.7743,3411.7144,3362.5094,3387.3154,294508414.23,,,
2015-10-30,6482.3808,7386.9292,630,1,0,13869.31,-0.0034161461,2.773862,4.882548,3380.2838,3417.2013,3346.5907,3382.5612,307266773.445,,,
2015-11-02,5907.6148,7386.9292,630,1,-1,13294.544,-0.0414415714,2.6589088,4.9975012,3337.5782,3391.0641,3322.3117,3325.0846,286019328.065,,,
2015-11-03,3408.9766,9964.4594,640,-1,0,13373.436,0.0059341637,2.6746872,4.9817228,3330.3163,3346.2749,3302.1835,3316.6954,244360566.383,,,
2015-11-04,1979.5346,9964.4594,640,-1,0,11943.994,-0.106886667,2.3887988,5.2676112,3325.6187,3459.6459,3325.6187,3459.6396,426104385.846,,,
2015-11-05,1347.7456,9964.4594,640,-1,0,11312.205,-0.0528959576,2.262441,5.393969,3459.2151,3585.6571,3455.5251,3522.8185,678674611.498,,,
2015-11-06,675.6066,9964.4594,640,-1,0,10640.066,-0.0594171517,2.1280132,5.5283968,3514.4356,3596.3821,3508.827,3590.0324,543282200.893,,,
2015-11-09,107.1196,9964.4594,640,-1,0,10071.579,-0.0534288979,2.0143158,5.6420942,3588.4983,3673.7595,3588.4983,3646.8811,636184062.179,,,
2015-11-10,171.0776,9964.4594,640,-1,0,10135.537,0.0063503449,2.0271074,5.6293026,3617.396,3669.5325,3607.8909,3640.4853,560055120.132,,,
2015-11-11,73.4366,9964.4594,640,-1,0,10037.896,-0.00963353,2.0075792,5.6488308,3635.0036,3654.8773,3605.6209,3650.2494,467822205.458,,,
2015-11-12,246.9146,9964.4594,640,-1,0,10211.374,0.017282307,2.0422748,5.6141352,3656.8171,3659.3146,3603.2284,3632.9016,482832626.445,,,
2015-11-13,767.5426,9964.4594,640,-1,0,10732.002,0.0509851074,2.1464004,5.5100096,3600.7639,3632.5562,3564.8093,3580.8388,468668655.554,,,
2015-11-16,506.3566,9964.4594,640,-1,0,10470.816,-0.0243371181,2.0941632,5.5622468,3522.4608,3607.6117,3519.4211,3606.9574,369421833.778,,,
2015-11-17,527.9796,9964.4594,640,-1,0,10492.439,0.0020650731,2.0984878,5.5579222,3629.9765,3678.2725,3598.0682,3604.7951,521520359.621,,,
2015-11-18,891.2546,9964.4594,640,-1,1,10855.714,0.0346225506,2.1711428,5.4852672,3605.0606,3617.0688,3558.6968,3568.4676,392338754.802,,,
2015-11-19,4054.4116,7282.2464,650,1,0,11336.658,0.0443033042,2.2673316,5.3890784,3573.776,3618.213,3561.044,3617.062,328442613.169,,,
2015-11-20,4188.7866,7282.2464,650,1,0,11471.033,0.0118531405,2.2942066,5.3622034,3620.7909,3640.5292,3607.9152,3630.4995,413910905.746,,,
2015-11-23,3986.9866,7282.2464,650,1,0,11269.233,-0.0175921384,2.2538466,5.4025634,3630.8665,3654.7543,3598.8708,3610.3195,414148234.284,,,
2015-11-24,4044.9166,7282.2464,650,1,0,11327.163,0.0051405451,2.2654326,5.3909774,3602.887,3616.4841,3563.104,3616.1125,327758498.321,,,
2015-11-25,4363.0916,7282.2464,650,1,0,11645.338,0.0280895578,2.3290676,5.3273424,3614.0681,3648.3667,3607.5178,3647.93,380802940.006,,,
2015-11-26,4239.3126,7282.2464,650,1,0,11521.559,-0.0106290603,2.3043118,5.3520982,3659.5742,3668.3764,3629.8648,3635.5521,426247412.274,,,
2015-11-27,2246.8216,7282.2464,650,1,-1,9529.068,-0.1729358848,1.9058136,5.7505964,3616.5441,3621.8965,3412.4272,3436.303,464311247.676,,,
2015-11-30,3345.285,6087.765,660,-1,0,9433.05,-0.0100763265,1.88661,5.7698,3433.8551,3470.3708,3327.8115,3445.4048,387503652.774,,,
2015-12-01,3236.248,6087.765,660,-1,0,9324.013,-0.0115590398,1.8648026,5.7916074,3442.4412,3483.4139,3417.545,3456.3085,330256746.807,,,
2015-12-02,2430.282,6087.765,660,-1,0,8518.047,-0.0864398194,1.7036094,5.9528006,3450.278,3538.8465,3427.6613,3536.9051,369183037.702,,,
2015-12-03,1951.096,6087.765,660,-1,0,8038.861,-0.0562553834,1.6077722,6.0486378,3525.7274,3591.73,3517.2303,3584.8237,338859090.634,,,
2015-12-04,2549.413,6087.765,660,-1,0,8637.178,0.0744280813,1.7274356,5.9289744,3558.1489,3568.9701,3510.4119,3524.992,319766835.715,,,
2015-12-07,2430.061,6087.765,660,-1,0,8517.826,-0.0138184023,1.7035652,5.9528448,3529.8063,3543.9454,3506.6248,3536.9272,280561587.976,,,
2015-12-08,3098.635,6087.765,660,-1,0,9186.4,0.0784911549,1.83728,5.81913,3518.6484,3518.6484,3466.7896,3470.0698,297821727.299,,,
2015-12-09,3074.939,6087.765,660,-1,0,9162.704,-0.0025794653,1.8325408,5.8238692,3462.5827,3495.7017,3454.8794,3472.4394,267854865.116,,,
2015-12-10,3244.382,6087.765,660,-1,0,9332.147,0.0184926851,1.8664294,5.7899806,3469.8059,3503.6535,3446.273,3455.4951,279499705.67,,,
